4;3,1
2;6,2
3;2,1
9;2,1
8;2,2
9;6,3
5;3,1
4;2,2
2;1,1
5;8,1
3;9,3
4;8,4
3;9,3
6;4,2
5;1,1
5;3,1
2;8,2
3;4,1
9;1,1
9;4,1
9;1,1
2;1,1
7;6,1
6;4,2
5;3,1
8;3,1
4;2,2
6;8,2
4;6,2
4;2,2
8;5,1
2;6,2
9;2,1
9;6,3
2;5,1
8;9,1
7;4,1
2;3,1
5;8,1
4;2,2
3;2,1
2;1,1
9;6,3
2;7,1
5;6,1
8;5,1
5;3,1
7;4,1
2;6,2
8;5,1
6;4,2
7;9,1
2;1,1
7;5,1
5;4,1
9;8,1
3;2,1
9;4,1
3;9,3
6;4,2
6;5,1
4;2,2
3;2,1
4;6,2
8;5,1
5;3,1
1;7,1
5;8,1
9;3,3
7;5,1
4;8,4
9;5,1
6;2,2
5;2,1
7;2,1
9;2,1
4;7,1
6;4,2
8;5,1
8;4,4
5;4,1
6;5,1
4;3,1
5;3,1
3;2,1
7;5,1
1;9,1
6;4,2
6;8,2
4;8,4
1;5,1
2;5,1
3;6,3
3;5,1
7;9,1
7;4,1
1;7,1
9;6,3
3;2,1
2;5,1
8;5,1
4;3,1
2;5,1
2;7,1
2;1,1
2;7,1
3;1,1
7;6,1
7;4,1
1;4,1
2;9,1
8;9,1
2;5,1
7;9,1
8;9,1
2;5,1
7;9,1
8;3,1
5;3,1
3;7,1
6;4,2
5;8,1
8;5,1
7;2,1
2;5,1
1;8,1
1;7,1
8;9,1
5;3,1
7;5,1
9;2,1
7;9,1
7;4,1
2;1,1
5;3,1
7;9,1
2;6,2
6;4,2
8;3,1
3;2,1
8;5,1
7;4,1
5;4,1
5;3,1
4;2,2
3;2,1
4;3,1
3;6,3
9;6,3
7;5,1
1;8,1
5;3,1
6;9,3
9;5,1
9;4,1
8;5,1
4;2,2
6;4,2
1;2,1
2;1,1
1;4,1
3;2,1
1;4,1
3;2,1
9;6,3
8;9,1
6;4,2
5;3,1
9;8,1
7;4,1
2;5,1
5;8,1
6;2,2
2;9,1
5;3,1
2;1,1
3;5,1
4;2,2
3;2,1
7;4,1
8;5,1
9;4,1
2;1,1
9;4,1
2;1,1
9;4,1
2;1,1
9;4,1
2;5,1
6;4,2
5;3,1
4;3,1
8;9,1
6;9,3
3;9,3
1;5,1
9;2,1
9;6,3
4;2,2
8;5,1
5;3,1
5;8,1
2;5,1
8;4,4
8;3,1
7;5,1
4;3,1
7;4,1
9;6,3
3;9,3
9;3,3
8;2,2
6;4,2
1;3,1
4;8,4
6;4,2
6;44,2
3;25,1
