3;5,15
6;6,36
2;9,18
5;7,35
9;5,45
6;5,30
4;8,32
6;7,42
2;8,16
5;7,35
6;7,42
5;2,10
6;4,24
3;2,6
3;8,24
8;9,72
7;2,14
6;3,18
5;4,20
4;4,16
8;7,56
5;2,10
6;9,54
9;9,81
2;5,10
8;6,48
6;2,12
3;9,27
7;3,21
2;9,18
6;7,42
5;4,20
5;9,45
2;3,6
2;6,12
5;4,20
3;9,27
9;2,18
4;7,28
6;9,54
6;8,48
2;2,4
2;5,10
4;5,20
4;7,28
4;7,28
4;6,24
6;8,48
9;6,54
2;8,16
6;6,36
8;4,32
8;3,24
6;3,18
6;9,54
5;2,10
9;3,27
3;6,18
6;6,36
5;8,40
9;6,54
3;7,21
8;8,64
7;3,21
4;6,24
6;6,36
6;7,42
6;5,30
9;3,27
8;6,48
3;2,6
8;9,72
5;8,40
7;4,28
2;6,12
7;8,56
5;4,20
6;9,54
9;8,72
4;5,20
6;5,30
9;3,27
5;5,25
5;3,15
6;7,42
4;3,12
2;7,14
6;6,36
3;8,24
7;8,56
5;6,30
6;6,36
6;5,30
3;7,21
4;8,32
4;4,16
5;2,10
5;2,10
9;7,63
8;8,64
7;5,35
6;3,18
9;7,63
2;3,6
2;2,4
8;8,64
2;3,6
9;6,54
7;7,49
5;9,45
9;5,45
3;5,15
3;5,15
6;4,24
7;3,21
5;9,45
8;6,48
5;4,20
7;4,28
6;3,18
4;8,32
6;2,12
2;4,8
4;6,24
5;2,10
8;7,56
2;2,4
8;4,32
4;3,12
2;2,4
7;6,42
5;2,10
4;9,36
8;5,40
3;2,6
6;7,42
4;9,36
4;5,20
8;8,64
2;9,18
8;2,16
4;3,12
8;7,56
7;6,42
5;4,20
5;8,40
5;2,10
3;2,6
3;6,18
8;9,72
2;6,12
2;8,16
4;6,24
2;7,14
4;2,8
9;5,45
2;3,6
2;3,6
2;8,16
2;3,6
3;4,12
5;3,15
7;3,21
2;8,16
4;6,24
4;9,36
5;3,15
5;6,30
4;6,24
3;3,9
4;4,16
5;3,15
9;3,27
2;8,16
4;5,20
8;7,56
5;7,35
5;2,10
4;9,36
2;5,10
7;2,14
5;6,30
4;2,8
7;8,56
5;7,35
5;6,30
2;6,12
9;8,72
7;3,21
9;5,45
8;7,56
5;5,25
5;3,15
9;7,63
7;8,56
3;4,12
4;7,28
9;6,54
8;6,48
8;5,40
4;9,36
7;9,63
3;5,15
2;5,10
8;8,64
3;3,9
2;7,14
6;2,12
9;9,81
5;6,30
6;7,42
8;7,56
6;4,24
4;7,28
4;6,24
4;2,8
6;9,54
9;2,18
5;5,25
4;9,36
6;3,18
3;4,12
3;6,18
3;4,12
6;5,30
6;5,30
7;8,56
2;8,16
5;9,45
7;9,63
5;4,20
8;4,32
6;5,30
9;9,81
8;3,24
7;4,28
3;9,27
3;6,18
2;5,10
2;3,6
6;7,42
7;8,56
5;3,15
5;8,40
7;3,21
8;2,16
3;5,15
4;2,8
4;4,16
7;4,28
5;7,35
5;7,35
3;5,15
8;6,48
9;6,54
8;8,64
4;7,28
7;5,35
6;7,42
9;4,36
2;6,12
2;2,4
9;8,72
4;3,12
9;7,63
6;5,30
7;8,56
3;5,15
8;7,56
5;8,40
5;6,30
8;6,48
2;2,4
7;7,49
6;6,36
2;4,8
2;7,14
9;5,45
2;5,10
2;6,12
4;9,36
5;3,15
6;7,42
2;4,8
4;9,36
2;2,4
7;4,28
3;8,24
2;5,10
9;9,81
8;5,40
2;8,16
3;8,24
9;4,36
2;8,16
2;8,16
8;7,56
4;6,24
6;3,18
2;3,6
5;5,25
5;6,30
7;5,35
8;9,72
3;8,24
4;8,32
2;6,12
4;6,24
3;2,6
5;7,35
8;6,48
7;7,49
6;5,30
2;9,18
5;6,30
2;9,18
9;8,72
4;9,36
3;9,27
8;5,40
9;6,54
6;2,12
9;4,36
9;5,45
4;9,36
5;8,40
2;4,8
3;3,9
3;8,24
4;3,12
4;3,12
8;5,40
8;8,64
9;2,18
8;7,56
8;4,32
6;2,12
5;7,35
6;4,24
8;7,56
3;7,21
4;5,20
3;7,21
9;2,18
2;7,14
8;3,24
4;5,20
7;9,63
8;8,64
3;9,27
6;9,54
7;8,56
6;8,48
6;7,42
6;2,12
3;2,6
9;8,72
3;3,9
9;9,81
7;9,63
5;2,10
3;3,9
8;7,56
5;9,45
8;8,64
6;2,12
8;4,32
2;7,14
7;4,28
8;9,72
8;7,56
2;8,16
9;9,81
8;3,24
7;4,28
2;9,18
6;2,12
7;5,35
7;6,42
9;8,72
6;9,54
5;4,20
9;4,36
3;3,9
3;7,21
3;5,15
4;2,8
8;5,40
2;4,8
7;5,35
6;4,24
2;8,16
3;3,9
9;6,54
2;4,8
6;6,36
9;7,63
5;7,35
8;5,40
5;4,20
5;8,40
9;7,63
6;9,54
6;2,12
3;8,24
5;9,45
7;9,63
3;2,6
6;7,42
8;9,72
2;7,14
3;5,15
8;4,32
7;6,42
9;4,36
8;9,72
7;4,28
8;2,16
7;8,56
7;2,14
2;4,8
9;6,54
4;8,32
5;7,35
9;4,36
6;4,24
2;3,6
9;3,27
5;4,20
7;4,28
9;4,36
9;8,72
7;5,35
4;5,20
3;2,6
3;4,12
3;2,6
9;3,27
2;6,12
4;9,36
7;6,42
2;6,12
9;6,54
2;9,18
5;9,45
9;3,27
7;3,21
5;5,25
8;6,48
3;3,9
5;7,35
7;8,56
7;5,35
4;9,36
4;7,28
9;6,54
8;4,32
4;9,36
3;4,12
7;4,28
6;9,54
6;8,48
3;5,15
9;7,63
7;5,35
8;2,16
4;2,8
5;7,35
9;9,81
8;6,48
6;4,24
2;2,4
6;2,12
3;4,12
2;2,4
3;7,21
7;3,21
3;7,21
7;8,56
8;6,48
8;5,40
4;4,16
5;4,20
9;2,18
7;3,21
2;6,12
6;4,24
9;6,54
3;8,24
4;9,36
4;9,36
2;4,8
9;4,36
7;7,49
6;3,18
6;7,42
5;8,40
3;5,15
9;5,45
2;3,6
3;3,9
3;2,6
8;9,72
4;3,12
7;9,63
2;2,4
8;8,64
3;5,15
4;9,36
5;7,35
9;7,63
8;2,16
6;8,48
5;3,15
2;3,6
6;5,30
3;5,15
6;8,48
7;9,63
3;9,27
2;7,14
8;3,24
9;8,72
9;6,54
8;8,64
4;7,28
3;8,24
6;8,48
9;5,45
3;9,27
6;9,54
4;4,16
8;8,64
7;4,28
6;5,30
8;6,48
3;3,9
5;5,25
7;9,63
8;3,24
9;8,72
7;7,49
5;2,10
4;7,28
4;7,28
2;5,10
9;7,63
9;4,36
9;9,81
9;9,81
2;7,14
2;3,6
3;6,18
6;2,12
8;6,48
3;4,12
2;7,14
7;3,21
9;6,54
3;8,24
8;4,32
3;4,12
7;5,35
2;8,16
2;4,8
4;2,8
9;8,72
6;9,54
8;9,72
9;5,45
4;9,36
4;9,36
5;5,25
3;6,18
9;9,81
7;3,21
7;7,49
3;3,9
6;2,12
6;6,36
6;6,36
6;9,54
5;7,35
7;3,21
6;6,36
3;5,15
6;7,42
9;9,81
9;8,72
9;6,54
4;4,16
9;3,27
8;8,64
5;8,40
9;6,54
6;9,54
5;8,40
8;2,16
3;4,12
5;6,30
5;8,40
6;6,36
2;4,8
7;2,14
8;7,56
2;3,6
9;2,18
9;7,63
8;3,24
3;3,9
8;3,24
4;3,12
2;7,14
3;6,18
5;6,30
2;4,8
7;9,63
2;3,6
8;8,64
8;2,16
7;5,35
8;9,72
3;8,24
6;7,42
3;7,21
4;5,20
7;2,14
2;8,16
5;9,45
5;3,15
6;6,36
7;3,21
6;4,24
8;4,32
4;4,16
6;2,12
2;6,12
2;2,4
8;8,64
5;8,40
2;5,10
4;3,12
3;5,15
7;6,42
7;8,56
7;6,42
7;6,42
6;9,54
6;8,48
9;5,45
5;6,30
5;3,15
4;4,16
9;5,45
7;6,42
8;7,56
8;3,24
5;4,20
2;4,8
5;2,10
6;3,18
7;3,21
7;8,56
7;9,63
3;6,18
5;3,15
4;8,32
7;8,56
5;2,10
8;6,48
4;3,12
5;2,10
6;2,12
9;3,27
7;5,35
2;7,14
8;7,56
2;6,12
7;3,21
2;2,4
6;2,12
2;8,16
4;2,8
6;3,18
2;2,4
7;9,63
8;7,56
9;3,27
8;8,64
6;4,24
5;3,15
8;8,64
5;3,15
7;3,21
3;2,6
3;3,9
3;2,6
8;2,16
9;6,54
8;6,48
6;2,12
5;9,45
8;7,56
7;4,28
9;4,36
6;8,48
2;2,4
6;2,12
3;7,21
9;2,18
7;2,14
5;3,15
2;3,6
7;3,21
8;9,72
9;2,18
2;3,6
8;2,16
4;5,20
5;2,10
3;8,24
2;8,16
2;9,18
5;8,40
5;5,25
8;5,40
4;9,36
9;6,54
7;5,35
8;7,56
5;9,45
7;2,14
6;6,36
6;4,24
6;4,24
8;4,32
2;6,12
2;2,4
4;3,12
6;9,54
7;5,35
4;9,36
8;4,32
3;6,18
5;8,40
8;4,32
7;4,28
7;7,49
2;7,14
9;3,27
9;6,54
2;9,18
7;8,56
9;6,54
5;8,40
8;4,32
6;7,42
4;5,20
7;3,21
5;2,10
3;9,27
2;8,16
6;6,36
9;2,18
8;3,24
9;7,63
4;5,20
4;2,8
9;2,18
9;3,27
6;3,18
6;5,30
3;9,27
2;3,6
4;9,36
2;2,4
9;3,27
7;7,49
2;2,4
9;4,36
9;5,45
7;5,35
7;6,42
5;5,25
8;8,64
9;3,27
8;7,56
3;9,27
2;3,6
9;5,45
2;3,6
6;8,48
8;6,48
2;5,10
7;9,63
3;2,6
4;6,24
2;6,12
7;3,21
2;8,16
8;4,32
5;6,30
4;4,16
3;5,15
5;5,25
2;7,14
5;6,30
3;2,6
9;6,54
2;3,6
6;5,30
4;9,36
5;5,25
3;8,24
5;7,35
5;5,25
9;2,18
4;5,20
6;4,24
8;4,32
6;7,42
7;6,42
6;6,36
2;7,14
2;5,10
3;9,27
7;4,28
7;8,56
5;5,25
8;4,32
3;9,27
9;5,45
9;2,18
7;7,49
8;5,40
9;4,36
5;6,30
4;7,28
9;9,81
8;2,16
8;8,64
4;6,24
5;9,45
3;5,15
7;6,42
7;3,21
3;7,21
2;4,8
5;4,20
9;5,45
8;9,72
8;3,24
6;3,18
8;6,48
5;8,40
6;5,30
8;8,64
4;3,12
8;6,48
4;9,36
9;5,45
9;8,72
8;2,16
8;8,64
9;6,54
3;8,24
2;9,18
5;5,25
7;9,63
3;9,27
9;5,45
8;7,56
7;7,49
4;8,32
4;8,32
3;6,18
3;4,12
2;3,6
3;7,21
9;8,72
6;3,18
6;4,24
2;9,18
2;6,12
4;7,28
3;2,6
5;2,10
7;7,49
6;2,12
3;7,21
3;9,27
5;9,45
8;6,48
8;8,64
6;2,12
9;5,45
4;3,12
5;3,15
6;6,36
4;4,16
8;3,24
2;5,10
8;7,56
3;6,18
4;9,36
5;2,10
7;5,35
7;3,21
9;9,81
9;4,36
5;9,45
8;6,48
2;3,6
8;6,48
8;9,72
8;2,16
4;8,32
3;2,6
3;2,6
9;6,54
4;5,20
9;8,72
9;3,27
8;3,24
7;6,42
9;4,36
2;2,4
3;8,24
3;3,9
9;2,18
4;2,8
4;6,24
5;7,35
8;2,16
2;3,6
2;4,8
9;9,81
7;3,21
5;4,20
4;7,28
4;9,36
9;9,81
5;6,30
3;8,24
7;2,14
7;9,63
7;3,21
7;9,63
4;2,8
2;8,16
4;9,36
5;2,10
9;2,18
7;9,63
2;4,8
7;8,56
3;6,18
7;3,21
5;9,45
3;9,27
3;4,12
3;4,12
3;5,15
5;9,45
4;4,16
8;4,32
9;4,36
9;4,36
2;9,18
5;7,35
4;5,20
8;7,56
4;3,12
3;9,27
4;9,36
3;3,9
7;6,42
8;5,40
2;9,18
8;7,56
8;8,64
8;5,40
9;5,45
2;7,14
6;8,48
6;5,30
3;6,18
4;7,28
4;4,16
3;5,15
4;3,12
5;4,20
6;9,54
8;3,24
4;9,36
8;4,32
9;7,63
5;3,15
3;3,9
4;3,12
5;4,20
5;6,30
8;2,16
6;3,18
6;3,18
7;6,42
5;4,20
3;2,6
2;3,6
6;3,18
4;4,16
8;7,56
6;9,54
9;9,81
3;7,21
4;2,8
2;7,14
8;8,64
2;8,16
8;8,64
9;5,45
7;3,21
4;2,8
6;5,30
4;5,20
3;2,6
2;2,4
3;8,24
4;3,12
3;3,9
3;2,6
4;8,32
6;4,24
8;4,32
4;3,12
8;9,72
7;9,63
6;8,48
7;9,63
7;7,49
5;6,30
8;7,56
9;8,72
4;4,16
2;4,8
3;3,9
4;7,28
3;9,27
9;7,63
9;5,45
8;4,32
3;8,24
5;9,45
5;3,15
5;4,20
3;9,27
7;8,56
2;4,8
5;5,25
4;2,8
6;2,12
4;7,28
2;5,10
5;7,35
2;9,18
4;5,20
9;7,63
2;3,6
6;6,36
7;5,35
4;7,28
4;5,20
7;7,49
8;2,16
3;3,9
7;3,21
5;6,30
5;5,25
6;8,48
2;4,8
6;7,42
8;5,40
2;8,16
8;5,40
9;3,27
8;2,16
9;4,36
7;8,56
2;9,18
3;5,15
6;2,12
4;5,20
9;3,27
5;4,20
7;9,63
2;4,8
7;8,56
6;2,12
5;5,25
9;8,72
6;9,54
9;6,54
4;7,28
4;5,20
6;2,12
5;9,45
3;2,6
2;9,18
8;6,48
6;2,12
8;6,48
8;8,64
2;6,12
5;2,10
9;7,63
3;2,6
9;7,63
6;2,12
3;4,12
5;6,30
5;4,20
3;3,9
5;5,25
3;3,9
6;6,36
2;8,16
5;5,25
4;3,12
9;5,45
7;3,21
6;6,36
8;5,40
7;5,35
3;5,15
8;9,72
2;6,12
3;8,24
9;6,54
3;5,15
7;2,14
4;6,24
9;4,36
2;6,12
8;8,64
4;4,16
7;2,14
5;7,35
2;9,18
5;4,20
6;7,42
9;3,27
9;9,81
4;2,8
6;6,36
8;3,24
6;4,24
9;8,72
7;3,21
8;5,40
3;2,6
5;2,10
3;4,12
7;5,35
4;3,12
5;9,45
8;5,40
4;8,32
8;7,56
3;8,24
3;7,21
2;2,4
4;5,20
8;6,48
5;3,15
6;8,48
4;2,8
5;8,40
4;3,12
4;3,12
8;9,72
4;4,16
2;6,12
7;5,35
3;4,12
9;4,36
7;8,56
8;7,56
2;2,4
2;6,12
4;5,20
8;9,72
2;5,10
3;7,21
7;3,21
6;9,54
5;5,25
9;3,27
8;7,56
7;9,63
5;2,10
7;7,49
3;6,18
5;8,40
5;8,40
4;7,28
3;7,21
6;5,30
5;3,15
5;6,30
3;9,27
7;8,56
2;2,4
2;2,4
8;2,16
5;3,15
6;9,54
5;3,15
8;7,56
5;9,45
5;6,30
3;6,18
9;3,27
4;3,12
5;8,40
6;4,24
3;6,18
7;4,28
5;7,35
6;6,36
9;7,63
6;8,48
8;9,72
2;5,10
3;3,9
8;4,32
8;2,16
8;4,32
7;2,14
5;8,40
6;4,24
8;4,32
5;2,10
3;2,6
7;3,21
3;3,9
4;4,16
9;3,27
3;4,12
9;2,18
2;7,14
8;4,32
6;6,36
2;7,14
2;4,8
3;4,12
6;6,36
9;9,81
9;6,54
7;5,35
2;2,4
6;8,48
4;4,16
8;7,56
6;3,18
8;6,48
2;7,14
8;9,72
6;3,18
8;2,16
8;3,24
6;7,42
9;9,81
5;5,25
8;2,16
7;7,49
3;6,18
8;3,24
6;6,36
2;6,12
7;5,35
9;6,54
5;4,20
3;5,15
4;6,24
5;3,15
5;3,15
7;5,35
4;5,20
9;8,72
8;5,40
3;3,9
9;3,27
8;6,48
4;4,16
7;6,42
3;9,27
6;9,54
4;6,24
8;8,64
6;8,48
5;9,45
3;2,6
3;6,18
4;3,12
2;9,18
9;6,54
8;6,48
7;9,63
5;9,45
5;7,35
2;4,8
9;5,45
9;5,45
5;3,15
2;2,4
5;3,15
3;5,15
4;8,32
6;5,30
3;8,24
3;7,21
7;5,35
3;5,15
9;8,72
9;2,18
6;7,42
6;2,12
3;4,12
6;6,36
2;5,10
4;2,8
2;2,4
9;3,27
8;2,16
7;8,56
4;6,24
2;4,8
7;8,56
2;5,10
9;4,36
4;7,28
2;4,8
9;3,27
5;8,40
4;9,36
4;3,12
6;5,30
5;4,20
6;2,12
9;4,36
5;4,20
5;7,35
7;9,63
4;5,20
4;7,28
8;9,72
6;2,12
9;6,54
5;2,10
8;3,24
3;2,6
9;2,18
4;3,12
5;5,25
7;3,21
4;4,16
6;5,30
8;8,64
7;9,63
4;7,28
7;3,21
2;6,12
7;6,42
4;8,32
2;4,8
4;2,8
2;2,4
9;7,63
9;8,72
8;8,64
8;4,32
4;8,32
5;2,10
4;3,12
6;7,42
4;4,16
9;9,81
7;8,56
9;7,63
7;9,63
8;9,72
8;4,32
2;7,14
2;4,8
6;8,48
5;6,30
7;2,14
2;5,10
9;9,81
9;5,45
4;9,36
6;6,36
8;7,56
5;4,20
2;2,4
8;8,64
8;4,32
3;2,6
3;3,9
7;3,21
9;3,27
5;7,35
8;7,56
8;4,32
3;7,21
7;3,21
2;8,16
2;8,16
6;7,42
8;3,24
6;9,54
7;8,56
3;8,24
4;2,8
3;5,15
3;9,27
3;6,18
9;9,81
8;6,48
3;7,21
5;3,15
6;4,24
6;8,48
8;6,48
5;4,20
4;5,20
4;2,8
6;8,48
4;6,24
3;6,18
9;6,54
7;2,14
4;9,36
9;7,63
2;2,4
6;3,18
5;3,15
6;3,18
4;8,32
5;4,20
9;6,54
7;3,21
4;9,36
7;6,42
2;9,18
8;7,56
3;4,12
2;6,12
6;7,42
7;8,56
8;2,16
5;8,40
2;8,16
6;6,36
8;9,72
8;6,48
9;3,27
4;5,20
8;9,72
9;8,72
8;7,56
8;3,24
5;5,25
7;3,21
3;4,12
2;5,10
7;8,56
9;6,54
5;5,25
2;4,8
5;7,35
2;2,4
3;5,15
6;7,42
4;6,24
2;6,12
9;5,45
3;2,6
9;2,18
2;3,6
8;3,24
6;8,48
4;4,16
5;8,40
7;4,28
4;6,24
2;6,12
2;7,14
2;5,10
5;2,10
