1;3,3
8;5,40
7;5,35
4;3,12
4;2,4
2;1,2
4;6,12
3;2,6
3;7,21
2;4,4
4;9,36
4;8,8
7;4,28
7;9,63
9;6,18
3;8,24
3;9,9
2;3,6
6;4,12
5;3,15
8;5,40
3;2,6
6;4,12
9;6,18
5;3,15
1;9,9
2;1,2
7;5,35
3;9,9
4;3,12
2;5,10
8;6,24
5;6,30
5;6,30
7;4,28
2;3,6
7;9,63
9;4,36
9;5,45
1;8,8
9;2,18
6;4,12
7;4,28
4;2,4
4;3,12
6;2,6
9;6,18
8;5,40
7;9,63
5;3,15
8;4,8
4;8,8
6;5,30
1;8,8
2;4,4
7;6,42
6;3,6
4;9,36
5;3,15
9;7,63
3;2,6
6;5,30
9;6,18
4;2,4
4;3,12
3;2,6
4;6,12
8;5,40
5;3,15
1;7,7
5;8,40
3;9,9
7;5,35
6;2,6
9;2,18
6;1,6
5;2,10
7;2,14
9;7,63
8;9,72
6;4,12
8;5,40
6;4,12
5;4,20
6;5,30
5;3,15
4;3,12
5;6,30
3;2,6
7;9,63
1;9,9
6;8,24
6;2,6
4;8,8
7;3,21
2;5,10
3;6,6
9;2,18
6;5,30
7;4,28
1;7,7
9;6,18
1;7,7
3;2,6
8;5,40
4;3,12
2;3,6
2;5,10
2;7,14
2;1,2
3;5,15
7;6,42
7;4,28
1;4,4
2;9,18
8;9,72
8;5,40
7;9,63
8;3,24
5;3,15
3;7,21
6;4,12
2;1,2
9;6,18
8;5,40
2;7,14
6;4,12
1;9,9
5;3,15
2;6,6
3;4,12
2;7,14
7;9,63
7;5,35
6;8,24
5;8,40
7;1,7
7;4,28
7;3,21
4;1,4
5;6,30
3;2,6
7;4,28
2;1,2
6;4,12
7;8,56
2;4,4
9;8,72
5;3,15
1;3,3
4;8,8
4;2,4
6;9,18
2;7,14
3;2,6
6;8,24
4;5,20
5;3,15
7;5,35
8;1,8
8;5,40
9;6,18
3;2,6
6;4,12
1;9,9
4;1,4
5;3,15
4;3,12
2;7,14
3;6,6
8;5,40
7;9,63
2;1,2
4;2,4
5;7,35
2;5,10
7;1,7
8;7,56
1;3,3
2;8,8
7;4,28
4;6,12
5;3,15
8;5,40
6;4,12
7;4,28
6;5,30
9;5,45
2;4,4
4;3,12
2;7,14
9;6,18
6;8,24
8;1,8
3;2,6
3;4,12
9;4,36
7;6,42
9;2,18
8;3,24
7;5,35
4;1,4
6;4,12
4;2,4
9;6,18
3;2,6
7;4,28
2;1,2
8;5,40
7;5,35
3;7,21
5;3,15
5;7,35
4;3,12
5;9,45
2;7,14
3;4,12
3;5,15
1;9,9
4;1,4
3;1,3
6;8,24
3;2,6
2;7,14
8;5,40
4;2,4
1;9,9
2;1,2
6;4,12
9;8,72
5;4,20
6;8,24
3;9,9
7;1,7
8;2,8
2;9,18
3;5,15
5;3,15
4;3,12
8;1,8
4;9,36
3;7,21
12;75,300
27;65,1755
65;75,975
19;84,1596
18;85,1530
15;65,195
19;65,1235
17;35,595
16;25,400
12;22,132
18;25,450
19;75,1425
24;25,600
24;95,2280
28;32,224
17;25,425
17;55,935
15;32,480
23;25,575
20;25,100
21;25,525
27;22,594
27;25,675
16;65,1040
22;84,924
28;55,1540
21;46,966
13;88,1144
15;68,1020
25;25,25
17;32,544
20;24,120
26;25,650
27;75,675
21;75,525
24;32,96
15;25,75
25;52,1300
24;25,600
52;25,1300
12;25,300
21;75,525
22;75,1650
22;76,836
24;35,840
18;34,306
19;25,475
23;25,575
29;25,725
27;38,1026
24;42,168
20;25,100
26;45,1170
20;25,100
26;45,1170
18;36,36
27;36,108
12;45,180
22;52,572
20;24,120
23;25,575
17;22,374
26;22,286
28;25,700
18;55,990
19;32,608
16;25,400
18;75,450
27;25,675
21;25,525
12;78,156
20;88,440
16;65,1040
25;25,25
18;26,234
29;25,725
36;25,900
96;35,3360
17;35,595
16;25,400
17;44,748
23;85,1955
27;25,675
22;45,990
21;36,252
13;35,455
20;35,140
19;52,988
20;44,220
17;26,442
25;52,1300
12;24,24
23;64,1472
23;75,1725
19;35,665
25;52,1300
26;32,416
17;32,544
16;75,1200
24;48,48
24;25,600
12;64,192
29;52,1508
13;75,975
17;45,765
26;25,650
19;24,456
27;25,675
14;25,350
14;52,364
12;75,300
24;52,312
24;25,600
13;36,468
14;48,336
26;25,650
26;28,364
24;65,1560
20;28,140
62;25,1550
23;25,575
17;22,374
26;22,286
28;25,700
18;55,990
19;32,608
16;25,400
18;75,450
27;25,675
21;25,525
12;78,156
20;88,440
16;65,1040
25;25,25
18;26,234
29;25,725
36;25,900
96;35,3360
17;35,595
16;25,400
17;44,748
23;85,1955
27;25,675
22;45,990
21;36,252
13;35,455
20;35,140
19;52,988
20;44,220
17;26,442
25;52,1300
12;24,24
23;64,1472
23;75,1725
19;35,665
25;52,1300
26;32,416
17;32,544
16;75,1200
25;48,1200
12;25,300
29;52,1508
13;75,975
17;45,765
26;25,650
19;24,456
27;25,675
14;25,350
14;25,350
12;75,300
24;52,312
24;25,600
13;36,468
14;48,336
26;25,650
26;28,364
24;65,1560
62;25,1550
20;28,140
16;25,400
22;25,550
15;75,75
28;42,84
26;65,130
14;55,770
22;28,308
12;82,492
20;75,300
14;86,602
17;25,425
15;25,75
24;32,96
24;44,264
23;55,1265
21;25,525
13;25,325
24;22,264
21;28,84
15;76,1140
20;25,100
17;25,425
24;35,840
15;35,105
22;25,550
24;25,600
24;75,600
23;52,1196
29;52,1508
2;25,50
6;25,150
2;75,150
9;42,126
8;65,520
2;55,110
6;28,84
1;82,82
5;75,75
2;86,86
3;25,75
2;25,50
7;32,224
7;44,308
6;55,330
5;25,25
1;25,25
7;22,154
5;28,140
2;76,76
4;24,24
4;25,100
7;35,35
2;35,70
4;26,52
7;75,525
6;52,156
9;22,198
5;85,85
1;52,52
6;26,78
4;85,340
7;25,175
2;68,68
3;58,174
8;25,200
4;25,100
5;26,130
7;28,28
8;45,360
8;68,136
9;25,225
3;28,84
6;48,48
1;78,78
2;88,88
5;25,25
4;85,340
2;22,22
3;45,45
